PERSON_ID,COURSE_CD,COURSE_TITLE,RESPONSIBLE_ORG_UNIT,RESEARCH_ORG_UNIT,TITLE,COURSE_ATTEMPT_STATUS,FEE_CAT,COURSE_TOTAL_EFTSU,CURRENT_EFTSU,RES_EFTSU_TO_DATE,HIGH_COST_LOW_COST,RFCD_1_DESC,RFCD_1_PRCNT,SEO_1_CODE,SEO_1_DESC,SEO_1_PRCNT
110353,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,COMPLETED,DOMESTIC,3,0.25,5,HIGHCOST,EXERCISE PHYSIOLOGY,100,750203,ORGANISED SPORTS,100
110450,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Mr,DISCONTIN,DOMESTIC,3,0.25,0.25,LOWCOST,,,,,
110482,244AB,Doctor of Philosophy in Public Sector Management,FCY-BAG,RA-GRG,Mr,DISCONTIN,INT-FEE,3,0.5,1.75,LOWCOST,PUBLIC ADMINISTRATION,100,,,
110510,325AA,Professional Doctorate in Business Administration (Research),FCY-BGL,,Mr,DISCONTIN,INT-FEE,3,0.83,0.83,LOWCOST,,,,,
110512,325DA,Doctor of Business Administration (Singapore),FCY-BAG,,Mr,DISCONTIN,NON-STD,3,0,0,,,,,,
110514,325DA,Doctor of Business Administration (Singapore),FCY-BAG,RA-GRG,Mr,DISCONTIN,NON-STD,3,0.166,0.166,,,,,,
110518,325DA,Doctor of Business Administration (Singapore),FCY-BAG,,Mr,DISCONTIN,NON-STD,3,0,0,,,,,,
110548,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Dr,COMPLETED,INT-FEE,3,0.5,3,LOWCOST,COMPARATIVE EDUCATION,100,749902,CONTINUING EDUCATION,100
110693,156AA,Master of Applied Science in Cultural Heritage Management (Research),FCY-AAD,RA-BCE,Ms,COMPLETED,DOMESTIC,2,0,1.5,LOWCOST,MUSEUM STUDIES,100,700200,OTHER INFORMATION SERVICES,100
110785,156AA,Master of Applied Science in Cultural Heritage Management (Research),FCY-AAD,IAE,Ms,DISCONTIN,INT-FEE,2,0,0,LOWCOST,,,,,
110809,129JA,Master of Information Studies (Research),FCY-AAD,FCY-AAD,Ms,COMPLETED,DOMESTIC,2,0.5,0.5,LOWCOST,EDUCATIONAL TECHNOLOGY AND MEDIA,100,740300,HIGHER EDUCATION,100
110809,208AA,Doctor of Philosophy (Education),FCY-ETM,FCY-AAD,Ms,DISCONTIN,DOMESTIC,3,0.25,5.5,LOWCOST,EDUCATIONAL TECHNOLOGY AND MEDIA,100,740300,HIGHER EDUCATION,100
110871,327AA,Master of Arts in Tourism (Research),FCY-BAG,RA-GRG,Mr,DISCONTIN,INT-FEE,2,0.83,1.66,LOWCOST,,,,,
110990,352AA,Professional Doctorate in Education (Research),FCY-EDU,RA-LCRA,Dr,COMPLETED,INT-FEE,3,0,4.5,LOWCOST,EDUCATION STUDIES NOT ELSEWHERE CLASSIFIED,100,740300,HIGHER EDUCATION,100
111045,230AA,Master of Arts in Communication (Research),FCY-AAD,,Mr,DISCONTIN,,2,0,0,LOWCOST,,,,,
111110,325AA,Professional Doctorate in Business Administration (Research),FCY-BGL,RA-GRG,Mr,DISCONTIN,INT-FEE,3,0.499,0.998,LOWCOST,,,,,
111200,325DA,Doctor of Business Administration (Singapore),FCY-BAG,,Mr,DISCONTIN,NON-STD,3,0,0,,,,,,
111305,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Ms,COMPLETED,INT-FEE,3,0,4.5,LOWCOST,"EDUCATIONAL POLICY, ADMINISTRATION AND MANAGEMENT",100,749900,OTHER EDUCATION,100
111305,352AA,Professional Doctorate in Education (Research),FCY-EDU,RA-LCRA,Ms,DISCONTIN,INT-FEE,3,0.75,0.75,LOWCOST,,,,,
111391,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,COMPLETED,DOMESTIC,3,0,4.5,HIGHCOST,ENVIRONMENTAL SCIENCES,100,770705,INTEGRATED (ECOSYSTEM) ASSESSMENT AND MANAGEMENT,100
111403,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-HLT,Mr,DISCONTIN,INT-FEE,3,0.25,5,HIGHCOST,PUBLIC POLICY,100,710502,SOCIO-CULTURAL ISSUES,100
111403,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,RA-PHIW,Mr,DISCONTIN,INT-FEE,3,0.5,0.5,LOWCOST,,,,,
111505,049AA,Master of Arts in Administration (Research),FCY-BAG,RA-GRG,Mr,DISCONTIN,DOMESTIC,2,0.388,0.72,LOWCOST,PUBLIC ADMINISTRATION,100,,,
111576,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,DISCONTIN,DOMESTIC,3,1,1,HIGHCOST,,,,,
111623,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,COMPLETED,DOMESTIC,3,0,4.75,HIGHCOST,IMMUNOLOGY NOT ELSEWHERE CLASSIFIED,100,730101,INFECTIOUS DISEASES,40
111638,325AA,Professional Doctorate in Business Administration (Research),FCY-BGL,RA-GRG,Mr,DISCONTIN,DOMESTIC,3,0.332,0.664,LOWCOST,,,,,
111640,244AD,Doctor of Philosophy in Economics,FCY-BGL,NATSEM,Dr,COMPLETED,DOMESTIC,3,0.25,4.25,LOWCOST,LABOUR ECONOMICS,100,750101,EMPLOYMENT,100
111641,244AD,Doctor of Philosophy in Economics,FCY-BGL,FCY-BAG,Mr,COMPLETED,DOMESTIC,3,0.25,5,LOWCOST,LABOUR ECONOMICS,100,750102,CHANGING WORK PATTERNS,100
111645,244AB,Doctor of Philosophy in Public Sector Management,FCY-BAG,RA-GRG,Ms,DISCONTIN,DOMESTIC,3,0,3.5,LOWCOST,PUBLIC POLICY,100,710101,ELECTRICITY SERVICES AND UTILITIES,100
111645,921AA,Doctor of Philosophy in Government,FCY-BGL,FCY-BGL,Ms,COMPLETED,DOM-05,3,0.25,2.75,LOWCOST,PUBLIC POLICY,100,710101,ELECTRICITY SERVICES AND UTILITIES,100
111650,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,RA-ISER,Mr,COMPLETED,DOMESTIC,3,0.5,4.5,LOWCOST,SPEECH RECOGNITION,100,700100,COMPUTER SOFTWARE AND SERVICES,100
111774,233AA,Master of Applied Science in Information & Technological Sciences (Research),FCY-ISE,RA-ISER,Mr,DISCONTIN,DOMESTIC,2,0,0,LOWCOST,SPEECH RECOGNITION,100,,,
111800,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Ms,DISCONTIN,DOMESTIC,3,0.25,0.25,LOWCOST,,,,,
111801,230AA,Master of Arts in Communication (Research),FCY-AAD,RA-CRG,Miss,DISCONTIN,DOMESTIC,2,0.5,1,LOWCOST,,,,,
111811,320AA,Professional doctorate in Environmental Design (Research),FCY-AAD,RA-BCE,Mr,DISCONTIN,INT-FEE,3,0.5,1.5,LOWCOST,,,,,
111851,323AA,Professional Doctorate in Legal Science (Research),FCY-LAW,RA-CRG,Mr,DISCONTIN,DOMESTIC,3,0.25,1.082,LOWCOST,CONSTITUTIONALISM AND CONSTITUTIONAL LAW,100,750699,GOVERNMENT AND POLITICS NOT ELSEWHERE CLASSIFIED,100
111865,851AA,Professional Doctorate in Business Administration (Research),FCY-BGL,RA-GRG,Ms,DISCONTIN,DOMESTIC,3,0.25,0.875,LOWCOST,,,,,
111865,853AA,Doctor of Philosophy in Management,FCY-BGL,FCY-BAG,Ms,COMPLETED,DOM-06,3,0.25,2.25,LOWCOST,HUMAN RESOURCES MANAGEMENT,100,720499,MANAGEMENT AND PRODUCTIVITY ISSUES NOT ELSEWHERE CLASSIFIED,100
111867,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Mr,DISCONTIN,DOMESTIC,3,0.25,0.5,LOWCOST,,,,,
111929,208AA,Doctor of Philosophy (Education),FCY-ETM,FCY-AAD,Mr,INACTIVE,DOM-11,3,0.5,3.5,LOWCOST,APPLIED LINGUISTICS AND EDUCATIONAL LINGUISTICS,100,780108,BEHAVIOURAL AND COGNITIVE SCIENCES,50
111995,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Dr,COMPLETED,DOMESTIC,3,0.25,5.75,LOWCOST,MUSIC,100,750201,"THE PERFORMING ARTS (INCL. MUSIC, THEATRE & DANCE)",100
111998,049AA,Master of Arts in Administration (Research),FCY-BAG,RA-GRG,Ms,DISCONTIN,DOMESTIC,2,0.25,1.25,LOWCOST,"APPLIED SOCIOLOGY, PROGRAM EVALUATION AND SOCIAL IMPACT ASSE",100,,,
111998,920AA,Master of Arts in Government (Research),FCY-BAG,FCY-BAG,Ms,DISCONTIN,DOM-07,2,0.25,2,LOWCOST,,,,,
112146,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,RA-ISER,Mr,DISCONTIN,DOMESTIC,3,0.25,1.25,LOWCOST,OTHER ARTIFICIAL INTELLIGENCE,100,671299,COMPUTER HARDWARE & ELECTRONIC EQUIPMENT NOT ELSEWHERE CLAS,100
112148,208AA,Doctor of Philosophy (Education),FCY-ETM,FCY-AAD,Ms,INACTIVE,INT-11,3,0.5,4,LOWCOST,THAI LANGUAGES,100,740301,HIGHER EDUCATION,100
112177,156AH,Master of Applied Science in Resource Management (Research),FCY-SCI,RA-PHIW,Mr,COMPLETED,INT-FEE,2,0,3.539,HIGHCOST,WILDLIFE AND HABITAT MANAGEMENT,100,770703,LIVING RESOURCES (FLORA AND FAUNA),100
112798,254HC,Doctor of Philosophy,RESSERV,UC-RISE,Mr,ENROLLED,DOM-14,3.5,0.5,1.5,HIGHCOST,SPORT AND EXERCISE PSYCHOLOGY,100,730211,MENTAL HEALTH,100
113235,251AA,Doctor of Philosophy in Environmental Design,FCY-AAD,FCY-AAD,Mrs,ENROLLED,DOM-12,3,0.25,1.75,LOWCOST,HISTORY OF THE BUILT ENVIRONMENT,100,780199,OTHER NON-ORIENTED RESEARCH,100
113297,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-SCI,Ms,COMPLETED,DOM-07,3,0.25,4.5,HIGHCOST,CURRICULUM THEORY AND DEVELOPMENT,100,740101,EARLY CHILDHOOD EDUCATION,100
113538,861AA,Master of Information Sciences (Research),FCY-ETM,FCY-ISE,Dr,DISCONTIN,DOMESTIC,2,0.25,1.5,LOWCOST,INFORMATION SYSTEMS ORGANISATION,100,740000,EDUCATION AND TRAINING,50
113580,325DA,Doctor of Business Administration (Singapore),FCY-BAG,RA-GRG,Ms,DISCONTIN,NON-STD,3,0.166,0.166,,,,,,
113741,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,IAE,Mr,COMPLETED,DOMESTIC,3,0.5,4,HIGHCOST,FRESHWATER ECOLOGY,100,760299,ENVIRONMENTAL & RESOURCE EVALUATION NOT ELSEWHERE CLAS,100
113802,896AA,Master of Sports Science (Research),FCY-HLT,FCY-HLT,Ms,DISCONTIN,DOM-12,2,0.25,0.75,,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
113896,303JA,Master of Applied Arts & Humanities (Research),FCY-AAD,FCY-AAD,Mrs,INACTIVE,DOM-15,2,0,0,LOWCOST,PROFESSIONAL CREATIVE WRITING,100,750202,THE CREATIVE ARTS,100
113925,246AA,Doctor of Philosophy in Communication,FCY-AAD,FCY-AAD,Ms,COMPLETED,DOM-06,3,0.25,3.25,LOWCOST,"OTHER JOURNALISM, LIBRARIANSHIP AND CURATORIAL STUDIES",100,759999,OTHER SOCIAL DEVELOPMENT AND COMMUNITY SERVICES,100
114421,226AA,Master of Arts in Information and Technological Sciences (Research),FCY-ISE,RA-ISER,Ms,DISCONTIN,DOMESTIC,2,0.25,1.666,LOWCOST,OTHER ARTIFICIAL INTELLIGENCE,100,,,
114447,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,FCY-ETM,Ms,ENROLLED,DOM-11,3,0.5,5,LOWCOST,MATHEMATICS NOT ELSEWHERE CLASSIFIED,100,780101,MATHEMATICAL SCIENCES,100
114447,861AA,Master of Information Sciences (Research),FCY-ETM,FCY-ISE,Ms,COMPLETED,DOM-07,2,0,2,LOWCOST,MATHEMATICAL SOFTWARE,50,700199,COMPUTER SOFTWARE AND SERVICES NOT ELSEWHERE CLASSIFIED,100
114535,158AA,Master of Environmental Design (Research),FCY-AAD,FCY-AAD,Mr,DISCONTIN,DOM-09,2,0.25,1,LOWCOST,IMAGE PROCESSING,100,780199,OTHER NON-ORIENTED RESEARCH,100
114535,246AA,Doctor of Philosophy in Communication,FCY-AAD,FCY-AAD,Mr,ENROLLED,DOM-09,3,0.25,2.25,LOWCOST,IMAGE PROCESSING,100,780199,OTHER NON-ORIENTED RESEARCH,100
114580,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Ms,DISCONTIN,INT-FEE,3,1,2,LOWCOST,,,,,
114755,864AA,Doctor of Philosophy in Politics,FCY-BGL,RA-GRG,Ms,DISCONTIN,DOMESTIC,3,0.5,2.5,LOWCOST,,,,,
114760,233AA,Master of Applied Science in Information & Technological Sciences (Research),FCY-ISE,RA-ISER,Mr,COMPLETED,DOMESTIC,2,0,1.832,LOWCOST,OTHER ARTIFICIAL INTELLIGENCE,100,700102,APPLICATION TOOLS AND SYSTEM UTILITIES,100
114808,208AA,Doctor of Philosophy (Education),FCY-ETM,FCY-EDU,Mrs,COMPLETED,DOM-06,3,0.25,2.5,LOWCOST,TEACHER EDUCATION: SECONDARY,100,740300,HIGHER EDUCATION,100
114834,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Ms,COMPLETED,DOMESTIC,3,0.5,3.5,LOWCOST,PROFESSIONAL CREATIVE WRITING,100,751003,VISUAL COMMUNICATION,100
114862,244AC,Doctor of Philosophy in Commerce,FCY-BGL,RA-GRG,Mr,DISCONTIN,DOMESTIC,3,0.25,4.25,LOWCOST,HUMAN RESOURCES MANAGEMENT,100,720403,MANAGEMENT,100
114897,246AA,Doctor of Philosophy in Communication,FCY-AAD,,Mr,DISCONTIN,INT-FEE,3,0,0,LOWCOST,,,,,
114975,244AC,Doctor of Philosophy in Commerce,FCY-BGL,RA-CRG,Dr,COMPLETED,DOMESTIC,3,0,5.5,LOWCOST,HUMAN RESOURCES MANAGEMENT,100,720403,MANAGEMENT,100
115125,246AA,Doctor of Philosophy in Communication,FCY-AAD,FCY-AAD,Mr,ENROLLED,INT-12,3,0.5,3.5,LOWCOST,LANGUAGE IN CULTURE AND SOCIETY (SOCIOLINGUISTICS),100,751005,COMMUNICATION ACROSS LANGUAGES AND CULTURES,100
115158,497AA,Master of Human Resource Development (Research),FCY-EDU,RA-LCRA,Mr,DISCONTIN,DOMESTIC,2,0.166,0.332,LOWCOST,,,,,
115161,156AH,Master of Applied Science in Resource Management (Research),FCY-SCI,FCY-SCI,Mrs,DISCONTIN,DOMESTIC,2,0,2.75,HIGHCOST,CHEMICAL SCIENCES NOT ELSEWHERE CLASSIFIED,100,760299,ENVIRONMENTAL & RESOURCE EVALUATION NOT ELSEWHERE CLAS,100
115170,244AC,Doctor of Philosophy in Commerce,FCY-BGL,FCY-BGL,Mr,ENROLLED,DOM-07,3,0.25,4.25,LOWCOST,MANAGEMENT ACCOUNTING,100,780199,OTHER NON-ORIENTED RESEARCH,100
115174,327AA,Master of Arts in Tourism (Research),FCY-BAG,RA-TR,Ms,DISCONTIN,DOMESTIC,2,0,2.914,LOWCOST,TOURISM POLICY AND PLANNING,100,750700,INTERNATIONAL RELATIONS,50
115660,244AD,Doctor of Philosophy in Economics,FCY-BGL,RA-CRG,Dr,COMPLETED,INT-FEE,3,0.5,3.5,LOWCOST,INTERNATIONAL ECONOMICS AND INTERNATIONAL FINANCE,100,720399,INTERNATIONAL TRADE ISSUES NOT ELSEWHERE CLASSIFIED,100
115764,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Dr,COMPLETED,INT-FEE,3,0.5,3.416,LOWCOST,EDUCATION STUDIES NOT ELSEWHERE CLASSIFIED,100,740300,HIGHER EDUCATION,100
115764,352AA,Professional Doctorate in Education (Research),FCY-EDU,RA-LCRA,Dr,DISCONTIN,INT-FEE,3,0.166,1.166,LOWCOST,,,,,
115774,254LC,Doctor of Philosophy,RESSERV,FCY-HLT,Miss,ENROLLED,DOM-15,3.5,0.25,0.5,LOWCOST,MENTAL HEALTH NURSING,100,730399,HEALTH AND SUPPORT SERVICES NOT ELSEWHERE CLASSIFIED,100
115892,352AA,Professional Doctorate in Education (Research),FCY-EDU,RA-LCRA,Dr,COMPLETED,DOMESTIC,3,0.25,2.5,LOWCOST,PROFESSIONAL DEVELOPMENT OF TEACHERS,100,740200,SECONDARY EDUCATION,100
116088,246AA,Doctor of Philosophy in Communication,FCY-AAD,FCY-AAD,Mr,INACTIVE,DOM-07,3,0.25,5.5,LOWCOST,"CULTURE, GENDER, SEXUALITY",70,751004,THE MEDIA,50
116178,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,RA-GRG,Mr,DISCONTIN,DOMESTIC,3,0.166,0.166,LOWCOST,PUBLIC ADMINISTRATION,100,750699,GOVERNMENT AND POLITICS NOT ELSEWHERE CLASSIFIED,100
116223,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,COMPLETED,DOMESTIC,3,0,2.75,HIGHCOST,HUMAN MOVEMENT AND SPORTS SCIENCE NOT ELSEWHERE CLASSIFIED,100,750200,ARTS AND LEISURE,100
116266,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Dr,COMPLETED,DOMESTIC,3,0.25,2.25,LOWCOST,BUSINESS AND MANAGEMENT,100,750199,WORK NOT ELSEWHERE CLASSIFIED,100
116336,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-TR,Mr,DISCONTIN,INT-FEE,3,0.5,3,LOWCOST,TOURISM MARKETING,100,710500,TOURISM,100
116336,853AA,Doctor of Philosophy in Management,FCY-BGL,RA-GRG,Mr,DISCONTIN,INT-FEE,3,0,0,LOWCOST,TOURISM MARKETING,100,710500,TOURISM,100
116571,233AA,Master of Applied Science in Information & Technological Sciences (Research),FCY-ISE,RA-ISER,Mr,COMPLETED,INT-FEE,2,0.5,1.5,LOWCOST,"INFORMATION STORAGE, RETRIEVAL AND MANAGEMENT",100,700102,APPLICATION TOOLS AND SYSTEM UTILITIES,100
116916,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Mrs,DISCONTIN,DOMESTIC,3,0.5,0.5,HIGHCOST,,,,,
116934,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,,Ms,DISCONTIN,INT-FEE,3,0,0,HIGHCOST,,,,,
116955,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,FCY-ISE,Mr,COMPLETED,DOM-05,3,0.25,2.25,LOWCOST,INDUSTRIAL RELATIONS,100,700199,COMPUTER SOFTWARE AND SERVICES NOT ELSEWHERE CLASSIFIED,100
116955,862AA,Professional Doctorate in Information Sciences (Research),FCY-ETM,RA-ISER,Mr,DISCONTIN,DOMESTIC,3,0,2.25,LOWCOST,,,,,
117002,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,RA-ISER,Ms,DISCONTIN,INT-FEE,3,0.5,2,LOWCOST,INFORMATION SYSTEMS NOT ELSEWHERE CLASSIFIED,100,,,
117008,497AA,Master of Human Resource Development (Research),FCY-EDU,RA-LCRA,Ms,DISCONTIN,DOMESTIC,2,0,0,LOWCOST,,,,,
117061,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Dr,COMPLETED,DOMESTIC,3,0.25,2,LOWCOST,EDUCATION STUDIES NOT ELSEWHERE CLASSIFIED,100,749901,OCCUPATIONAL TRAINING,100
117063,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Ms,COMPLETED,DOMESTIC,3,0.25,4.25,LOWCOST,EDUCATIONAL TECHNOLOGY AND MEDIA,100,740101,EARLY CHILDHOOD EDUCATION,100
117063,481AA,Master of Education (Honours),FCY-ETM,RA-LCRA,Ms,DISCONTIN,,2,0.5,0.5,LOWCOST,,,,,
117066,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,BFRC,Mr,DISCONTIN,DOMESTIC,3,0.25,3,HIGHCOST,,,,,
117071,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Ms,COMPLETED,DOMESTIC,3,0,5,LOWCOST,EDUCATION STUDIES NOT ELSEWHERE CLASSIFIED,100,740401,VOCATIONAL EDUCATION AND TRAINING,100
117098,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Ms,COMPLETED,DOMESTIC,3,0,5.25,HIGHCOST,MOLECULAR EVOLUTION,50,780105,BIOLOGICAL SCIENCES,100
117312,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Mr,DISCONTIN,DOMESTIC,3,0.5,2,LOWCOST,COMMUNICATION AND MEDIA STUDIES,100,751000,COMMUNICATION,100
117351,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-SCI,Dr,COMPLETED,DOMESTIC,3,0.5,4.75,HIGHCOST,EVIDENCE AND PROCEDURE,100,750505,CORRECTIONAL SERVICES,100
117369,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-HLT,Ms,DISCONTIN,DOMESTIC,3,0.5,1,HIGHCOST,,,,,
117489,244AB,Doctor of Philosophy in Public Sector Management,FCY-BAG,RA-CRG,Dr,COMPLETED,INT-FEE,3,0,3.5,LOWCOST,PUBLIC ADMINISTRATION,100,750605,PUBLIC SERVICES MANAGEMENT,100
117503,251AA,Doctor of Philosophy in Environmental Design,FCY-AAD,FCY-AAD,Mr,ENROLLED,DOM-11,3,0.5,4,LOWCOST,HISTORY OF THE BUILT ENVIRONMENT,100,769999,OTHER ENVIRONMENTAL ASPECTS,100
117616,327AA,Master of Arts in Tourism (Research),FCY-BGL,FCY-BGL,Mrs,INACTIVE,DOM-09,2,0.25,2.375,LOWCOST,TOURISM NOT ELSEWHERE CLASSIFIED,100,710599,TOURISM NOT ELSEWHERE CLASSIFIED,100
117619,233AA,Master of Applied Science in Information & Technological Sciences (Research),FCY-ISE,RA-ISER,Mr,COMPLETED,DOMESTIC,2,0.5,1,LOWCOST,"OTHER INFORMATION, COMPUTING AND COMMUNICATION SCIENCES",100,700100,COMPUTER SOFTWARE AND SERVICES,100
117619,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,RA-ISER,Mr,DISCONTIN,DOMESTIC,3,0.5,2,LOWCOST,,,,,
117754,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,IAE,Ms,COMPLETED,DOMESTIC,3,0.25,3.5,HIGHCOST,BIOLOGICAL SCIENCES NOT ELSEWHERE CLASSIFIED,50,769999,OTHER ENVIRONMENTAL ASPECTS,100
117755,156AA,Master of Applied Science in Cultural Heritage Management (Research),FCY-AAD,RA-BCE,Ms,DISCONTIN,DOMESTIC,2,0.5,1,LOWCOST,,,,,
117760,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Dr,COMPLETED,DOMESTIC,3,0.5,4,LOWCOST,FILM AND VIDEO,100,750202,THE CREATIVE ARTS,100
117772,244AC,Doctor of Philosophy in Commerce,FCY-BGL,RA-GRG,Mr,DISCONTIN,DOMESTIC,3,0,1.748,LOWCOST,,,,,
117773,244AD,Doctor of Philosophy in Economics,FCY-BGL,NATSEM,Mr,DISCONTIN,DOMESTIC,3,0.25,3.75,LOWCOST,MACROECONOMICS (INCL. MONETARY AND FISCAL THEORY),100,720199,MACROECONOMIC ISSUES NOT ELSEWHERE CLASSIFIED,100
117781,208AA,Doctor of Philosophy (Education),FCY-ETM,FCY-AAD,Mr,COMPLETED,INT-10,3,0.5,4.5,LOWCOST,APPLIED LINGUISTICS AND EDUCATIONAL LINGUISTICS,100,751005,COMMUNICATION ACROSS LANGUAGES AND CULTURES,100
117831,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,,Mr,DISCONTIN,,3,0,0,HIGHCOST,,,,,
117833,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Mr,COMPLETED,DOMESTIC,3,0,4.75,HIGHCOST,MOLECULAR EVOLUTION,50,780105,BIOLOGICAL SCIENCES,100
117834,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Mr,DISCONTIN,DOMESTIC,3,1.166,1.166,HIGHCOST,,,,,
117843,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,IAE,Ms,COMPLETED,DOMESTIC,3,0.25,4.5,HIGHCOST,BIOLOGICAL SCIENCES NOT ELSEWHERE CLASSIFIED,50,779903,LIVING RESOURCES (FLORA AND FAUNA),100
117865,156AB,Master of Applied Science in General Science (Research),FCY-ETM,RA-PHIW,Miss,COMPLETED,DOMESTIC,2,0,2,HIGHCOST,DETECTION AND PREVENTION OF CRIME; SECURITY SERVICES,100,750504,LAW ENFORCEMENT,100
117866,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,IAE,Dr,COMPLETED,DOMESTIC,3,0.25,4.75,HIGHCOST,ECOLOGY AND EVOLUTION NOT ELSEWHERE CLASSIFIED,100,779903,LIVING RESOURCES (FLORA AND FAUNA),100
117878,923AA,Master of Arts in Counselling and Psychotherapy (Research),FCY-EDU,RA-LCRA,Ms,DISCONTIN,DOM-08,2,0,0.25,LOWCOST,,,,,
117900,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,FCY-BAG,Ms,DISCONTIN,DOM-10,3,0.125,0.125,LOWCOST,PUBLIC ADMINISTRATION,100,750603,FEDERALISM IN AUSTRALIA,100
117959,246AA,Doctor of Philosophy in Communication,FCY-AAD,FCY-AAD,Dr,COMPLETED,DOMESTIC,3,0.25,4.25,LOWCOST,"LEARNING, MEMORY, COGNITION AND LANGUAGE",100,780108,BEHAVIOURAL AND COGNITIVE SCIENCES,100
118100,861AA,Master of Information Sciences (Research),FCY-ETM,FCY-ISE,Ms,DISCONTIN,DOM-10,2,0.25,0.25,LOWCOST,COMPUTER SOFTWARE NOT ELSEWHERE CLASSIFIED,100,700102,APPLICATION TOOLS AND SYSTEM UTILITIES,100
118207,208AA,Doctor of Philosophy (Education),FCY-ETM,FCY-AAD,Mr,COMPLETED,INT-06,3,0.5,4,LOWCOST,LANGUAGE IN CULTURE AND SOCIETY (SOCIOLINGUISTICS),100,750303,GENDER,100
118207,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Mr,DISCONTIN,INT-FEE,3,0,0,LOWCOST,,,,,
118210,208AA,Doctor of Philosophy (Education),FCY-ETM,FCY-AAD,Mrs,COMPLETED,INT-06,3,0.25,6,LOWCOST,TEACHER EDUCATION: SECONDARY,100,740201,SECONDARY EDUCATION,100
118254,246AA,Doctor of Philosophy in Communication,FCY-AAD,FCY-AAD,Mr,DISCONTIN,DOMESTIC,3,0.25,2.166,LOWCOST,,,,,
118254,853AA,Doctor of Philosophy in Management,FCY-BGL,FCY-BAG,Mr,COMPLETED,DOM-05,3,0.25,1,LOWCOST,"INFORMATION STORAGE, RETRIEVAL AND MANAGEMENT",100,710602,HOSPITALITY SERVICES,100
118262,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-ETM,Ms,ENROLLED,DOM-07,3,0.25,4.5,HIGHCOST,VIROLOGY,100,670403,"TREATMENTS (E.G. CHEMICALS, ANTIBIOTICS)",100
118270,941AA,Doctor of Philosophy in Law,FCY-BGL,FCY-BGL,Ms,COMPLETED,DOM-09,3,0.5,4,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
